gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,interceptionYards,interceptionTDs,passesIntercepted
400869437,2016,3,regular,Boston College,ACC,away,0,0,,,,0,46,0,2,,0,1,5,0,33,1,2,1,24:45,1,1,2,12-93,1.6,28,44,2.8,9-29,80,124,0-0,4-17,6,19,0,1
400869438,2016,3,regular,South Carolina State,MEAC,away,0,0,2,0,1,0,50,0,4,,0,1,9,0,45,1,0,3,25:14,1,1,2,5-19,1.5,32,48,2.3,8-23,54,102,0-1,3-13,9,,,
400869438,2016,3,regular,Clemson,ACC,home,59,2,91,0,8,5,21,0,1,11,1,2,10,0,29,5,6,2,28:46,0,0,0,7-59,5.3,43,227,9.4,27-35,328,555,2-3,8-14,27,41,0,1
400869191,2016,3,regular,Northern Colorado,Big Sky,away,21,1,,,,2,26,0,2,3,1,2,8,0,33,2,3,2,30:21,1,0,1,8-71,2.7,34,93,9.6,23-33,318,411,1-2,8-15,24,,,
400869191,2016,3,regular,Colorado State,Mountain West,home,47,2,16,0,3,4,64,0,3,11,0,2,9,0,33,2,4,1,29:39,0,1,1,8-80,5.7,43,245,11.6,22-28,324,569,2-2,5-10,29,36,0,1
400869816,2016,4,regular,Troy,Sun Belt,home,52,3,65,1,4,2,126,1,2,10,0,,11,2,44,3,4,5,32:54,0,0,0,2-26,5.0,41,207,7.7,27-37,285,492,1-1,8-15,27,94,0,5
400869816,2016,4,regular,New Mexico State,Sun Belt,away,6,0,,,,1,13,0,1,0,0,,1,0,54,0,0,1,27:06,5,0,5,5-45,2.8,33,94,8.2,29-54,445,539,3-4,5-18,25,,,
400869205,2016,4,regular,UNLV,Mountain West,home,30,2,0,0,1,1,117,0,5,12,1,0,7,0,34,3,0,8,33:13,2,0,2,6-58,7.4,49,364,6.7,14-26,175,539,0-1,4-13,26,,,
400869205,2016,4,regular,Idaho,Sun Belt,away,33,2,-2,0,2,1,86,0,4,9,0,1,4,1,53,0,0,3,26:47,0,1,1,5-40,3.6,36,129,7.1,17-35,249,378,1-1,5-13,21,31,1,2
400869005,2016,4,regular,Ole Miss,SEC,home,45,2,7,0,2,3,20,0,1,9,1,0,5,1,42,3,9,2,24:12,1,0,1,4-25,5.8,31,180,11.0,21-30,330,510,0-0,2-9,23,52,1,1
400869005,2016,4,regular,Georgia,SEC,away,14,2,8,0,1,0,60,0,2,2,0,2,3,0,31,1,2,3,35:48,1,1,2,8-52,5.2,44,230,4.5,17-37,166,396,2-3,4-16,21,8,0,1
400869007,2016,4,regular,Tennessee,SEC,home,38,1,61,0,6,4,43,0,1,8,1,1,7,0,38,2,3,4,30:46,2,0,2,5-40,3.9,46,179,9.7,16-33,319,498,1-3,7-17,22,1,0,1
400869007,2016,4,regular,Florida,SEC,away,28,1,0,0,1,3,14,0,1,4,0,1,2,0,46,1,1,2,29:14,1,1,2,9-75,3.4,31,106,7.6,23-39,296,402,1-2,6-16,17,2,0,2
400869004,2016,4,regular,Kentucky,SEC,home,17,2,8,0,1,0,32,0,1,5,0,3,6,0,38,4,2,4,32:40,1,1,2,4-30,4.3,50,216,7.1,11-19,135,351,1-1,4-13,23,,,
400869004,2016,4,regular,South Carolina,SEC,away,10,1,5,0,1,0,38,0,2,4,1,0,6,0,39,4,1,1,27:20,0,0,0,5-45,2.6,35,91,5.9,15-30,177,268,0-1,3-14,16,0,0,1
400869009,2016,4,regular,Western Kentucky,Conference USA,home,30,2,-1,0,1,2,,,,6,0,3,13,0,43,3,3,3,27:37,1,2,3,11-88,6.2,33,205,7.3,24-40,291,496,2-3,3-12,27,10,0,1
400869009,2016,4,regular,Vanderbilt,SEC,away,31,3,3,0,1,1,69,0,3,7,2,1,3,0,40,1,3,9,32:23,1,0,1,5-51,2.6,42,110,9.6,18-29,279,389,0-0,8-16,19,0,0,1
400868960,2016,4,regular,Mississippi State,SEC,away,47,2,24,0,4,3,138,0,6,11,0,1,6,1,30,2,0,5,32:23,0,1,1,9-90,6.4,46,293,7.8,26-39,305,598,2-2,6-15,31,33,1,3
400868960,2016,4,regular,Massachusetts,FBS Independents,home,35,1,1,0,1,4,182,0,9,5,1,0,5,0,38,1,0,4,27:37,3,0,3,7-35,4.9,28,138,6.7,24-41,273,411,3-4,4-13,22,,,
400868878,2016,4,regular,Baylor,Big 12,home,35,1,1,0,1,4,46,0,4,5,3,2,13,0,60,4,7,5,18:33,1,1,2,7-70,3.7,37,136,13.8,18-28,387,523,0-2,6-12,20,25,0,1
400868878,2016,4,regular,Oklahoma State,Big 12,away,24,3,,,,0,51,0,3,6,1,3,5,0,40,1,0,4,41:27,1,3,4,4-32,3.9,55,213,6.1,27-46,279,492,2-4,12-21,30,0,0,1
400869605,2016,4,regular,Missouri State,MVFC,away,0,0,0,0,1,0,44,0,3,,0,2,1,0,32,0,0,1,14:05,1,1,2,0-0,1.8,17,30,2.0,3-12,24,54,0-1,3-9,4,,,
400869605,2016,4,regular,Kansas State,Big 12,home,35,3,71,0,5,2,35,0,1,5,1,0,4,0,20,0,0,1,15:55,0,0,0,2-24,7.5,22,165,8.1,10-13,105,270,1-1,1-4,13,0,0,1
400869204,2016,4,regular,San José State,Mountain West,away,10,0,4,0,2,1,58,0,3,4,1,1,2,0,45,0,0,4,34:28,4,0,4,4-30,3.8,47,177,5.7,13-27,155,332,1-1,8-16,24,,,
400869204,2016,4,regular,Iowa State,Big 12,home,44,1,116,0,3,5,,,,8,0,1,10,0,43,4,2,8,25:32,0,1,1,3-25,5.8,32,187,10.9,22-29,316,503,1-1,7-11,23,42,0,4
400869524,2016,4,regular,SMU,American Athletic,home,3,0,6,0,1,0,80,0,5,3,0,1,4,0,48,2,2,4,28:23,2,0,2,6-31,2.2,34,76,7.0,19-35,244,320,0-0,8-18,15,-4,0,1
400869524,2016,4,regular,TCU,Big 12,away,33,1,74,0,3,2,0,0,1,15,0,2,8,0,41,4,1,4,31:37,1,0,1,8-65,4.4,31,137,9.6,32-47,452,589,1-1,5-16,25,12,0,2
400868925,2016,4,regular,BYU,FBS Independents,away,32,2,16,0,1,2,121,0,5,8,1,2,4,0,44,1,0,2,30:44,3,1,4,8-51,7.0,40,280,6.7,23-36,241,521,0-0,10-15,27,20,0,1
400868925,2016,4,regular,West Virginia,Big 12,home,35,3,,,,1,119,0,6,5,1,1,2,1,38,1,1,4,29:16,1,1,2,4-38,4.3,35,149,8.3,31-40,332,481,1-2,6-12,26,56,1,3
400869369,2016,4,regular,Southern Miss,Conference USA,away,34,0,41,0,4,3,,,,10,2,2,5,1,26,1,3,6,32:28,0,2,2,4-30,5.2,39,202,6.5,16-27,176,378,1-2,7-16,18,100,1,2
400869369,2016,4,regular,UTEP,Conference USA,home,7,1,-1,0,1,0,71,0,4,1,2,2,5,0,24,1,1,5,27:32,2,1,3,6-57,5.6,26,145,4.0,14-28,113,258,0-3,1-11,10,,,
400869367,2016,4,regular,North Texas,Conference USA,away,42,5,,,,1,100,0,3,6,2,3,7,0,61,3,2,5,23:25,0,1,1,10-70,5.1,42,215,7.7,17-29,224,439,0-1,5-14,19,0,0,1
400869367,2016,4,regular,Rice,Conference USA,home,35,3,-3,0,2,1,,,,9,1,3,12,0,39,5,1,4,36:35,1,2,3,8-65,4.3,60,255,5.9,24-40,236,491,2-3,9-21,28,,,
400869122,2016,4,regular,Colorado,Pac-12,away,41,2,12,0,1,3,8,0,1,9,0,1,5,0,47,3,0,7,33:26,2,0,2,5-47,5.0,52,260,10.4,23-32,333,593,0-1,6-12,30,0,0,1
400869122,2016,4,regular,Oregon,Pac-12,home,38,3,,,,2,97,0,5,8,0,,5,0,50,3,2,3,26:34,1,0,1,8-75,4.8,45,215,8.9,22-33,293,508,2-2,6-15,24,40,0,2
400869121,2016,4,regular,UCLA,Pac-12,home,13,0,1,0,1,1,36,0,2,7,1,2,4,0,40,2,0,8,27:25,0,1,1,5-45,2.3,33,77,9.2,18-27,248,325,0-1,7-15,16,40,0,1
400869121,2016,4,regular,Stanford,Pac-12,away,22,0,,,,1,42,0,3,10,1,1,6,0,47,3,0,3,32:35,1,1,2,6-35,5.6,37,207,5.1,14-28,143,350,0-0,6-13,20,,,
400869119,2016,4,regular,Arizona,Pac-12,home,28,3,-10,0,2,1,4,0,2,4,1,3,6,0,54,4,0,3,25:02,1,2,3,2-30,7.2,43,308,5.4,19-31,167,475,2-4,6-14,23,0,0,1
400869119,2016,4,regular,Washington,Pac-12,away,35,3,1,0,1,2,50,0,3,5,3,1,4,0,53,2,0,1,34:58,1,0,1,8-63,6.9,51,352,7.6,14-21,160,512,0-1,5-12,24,0,0,1
400869120,2016,4,regular,Arizona State,Pac-12,home,51,3,46,0,3,1,73,1,4,15,1,0,6,2,60,3,0,4,30:39,1,0,1,5-44,3.3,50,164,9.7,21-30,290,454,1-1,7-17,23,50,1,2
400869120,2016,4,regular,California,Pac-12,away,41,0,,,,5,54,0,3,11,0,3,7,0,68,4,0,2,29:21,2,1,3,8-60,4.3,37,159,8.5,32-56,478,637,2-2,10-20,29,0,0,1
400869123,2016,4,regular,Boise State,Mountain West,away,38,3,-1,0,2,1,28,0,1,8,1,3,11,0,45,6,1,6,28:01,0,2,2,6-55,6.5,42,274,6.4,20-37,238,512,0-0,8-15,27,,,
400869123,2016,4,regular,Oregon State,Pac-12,home,24,2,29,0,3,0,206,1,4,6,2,1,5,1,39,2,4,0,31:59,0,1,1,7-50,2.7,35,96,5.6,22-34,191,287,0-1,6-17,17,,,
400869118,2016,4,regular,Utah,Pac-12,home,31,2,,,,2,27,0,2,7,3,2,5,0,36,1,0,5,37:39,0,1,1,5-43,4.0,47,186,7.9,21-34,270,456,4-4,5-13,30,,,
400869118,2016,4,regular,USC,Pac-12,away,27,2,,,,0,171,1,5,9,1,3,4,1,45,0,0,6,22:21,0,3,3,7-49,6.5,33,213,9.7,18-26,253,466,0-0,6-10,22,,,
400869003,2016,4,regular,LSU,SEC,away,13,0,,,,1,,,,7,1,1,4,0,50,3,6,2,27:49,0,1,1,5-50,6.9,32,220,4.4,15-27,118,338,0-0,4-13,14,,,
400869003,2016,4,regular,Auburn,SEC,home,18,0,,,,0,46,0,2,18,1,2,8,0,33,4,7,4,32:11,0,1,1,4-28,3.1,49,154,9.0,19-26,234,388,0-1,8-19,18,,,
400869291,2016,4,regular,Cincinnati,American Athletic,home,27,3,5,0,2,0,77,0,4,9,1,1,8,0,28,5,0,3,36:29,2,1,3,5-60,3.8,49,185,7.3,25-38,276,461,1-2,8-16,29,-2,0,1
400869291,2016,4,regular,Miami (OH),Mid-American,away,20,0,,,,2,156,0,5,8,1,1,4,0,49,3,0,2,23:31,1,1,2,12-107,2.2,30,65,10.3,13-24,248,313,0-0,2-11,14,0,0,2
400869289,2016,4,regular,Gardner-Webb,Big South,away,21,2,,,,1,98,0,6,3,0,2,4,0,52,2,0,6,25:40,0,1,1,3-30,4.9,39,190,7.8,13-20,156,346,1-2,6-14,16,0,0,1
400869289,2016,4,regular,Ohio,Mid-American,home,37,2,17,0,2,3,69,0,3,5,1,1,7,0,27,4,0,2,34:20,1,0,1,4-35,4.9,45,221,8.2,25-38,310,531,4-4,7-14,31,,,
400869002,2016,4,regular,Alabama,SEC,home,48,3,90,1,4,2,,,,12,1,0,5,1,26,3,6,0,33:33,0,0,0,2-20,6.2,46,285,6.4,22-34,217,502,2-3,6-14,26,,,
400869002,2016,4,regular,Kent State,Mid-American,away,0,0,,,,0,57,0,5,0,1,2,7,0,49,2,5,5,26:27,0,1,1,0-0,2.7,30,82,5.3,7-16,84,166,1-2,1-13,5,,,
400869285,2016,4,regular,App State,Sun Belt,away,45,3,12,0,1,3,175,0,7,9,0,1,9,0,51,6,0,2,33:53,0,1,1,7-77,6.3,49,307,9.0,22-31,280,587,1-3,7-13,30,39,0,2
400869285,2016,4,regular,Akron,Mid-American,home,38,2,,,,3,9,0,2,8,1,0,6,0,51,0,1,3,26:07,2,0,2,9-72,5.1,26,133,8.2,31-43,353,486,1-2,3-9,30,,,
400869365,2016,4,regular,Louisiana Tech,Conference USA,away,34,1,1,0,1,3,110,0,5,10,0,2,6,0,45,1,7,3,33:32,0,1,1,3-28,3.2,37,118,8.5,36-59,504,622,1-2,10-19,35,,,
400869365,2016,4,regular,Middle Tennessee,Conference USA,home,38,3,7,0,1,2,48,0,2,8,1,0,3,0,55,1,6,11,26:28,0,0,0,4-35,6.0,33,197,7.7,27-46,356,553,0-1,8-15,25,,,
400869286,2016,4,regular,Ball State,Mid-American,away,31,2,23,0,2,2,18,0,1,7,1,0,11,0,38,3,1,2,30:44,1,0,1,1-5,5.5,41,226,6.7,24-39,262,488,0-1,5-13,28,2,0,1
400869286,2016,4,regular,Florida Atlantic,Conference USA,home,27,2,6,0,2,1,97,0,4,9,0,2,2,0,41,1,3,3,29:16,1,1,2,2-20,3.4,36,121,8.8,25-37,324,445,1-3,5-16,20,5,0,1
400869364,2016,4,regular,UCF,American Athletic,away,53,6,22,0,2,1,71,0,3,9,0,,8,0,32,5,0,7,32:55,0,0,0,8-60,4.9,56,276,11.3,12-20,225,501,0-0,9-16,26,25,0,1
400869364,2016,4,regular,Florida International,Conference USA,home,14,1,52,0,2,1,92,0,4,2,0,2,7,0,46,3,1,1,27:05,1,0,1,5-55,2.4,34,80,4.5,11-24,109,189,0-1,4-14,11,,,
400869368,2016,4,regular,Old Dominion,Conference USA,home,33,3,50,0,6,2,24,0,2,1,1,2,5,0,33,4,1,7,32:57,0,0,0,3-30,5.3,45,238,5.9,21-35,207,445,0-2,6-15,27,0,0,1
400869368,2016,4,regular,UTSA,Conference USA,away,19,1,26,0,2,1,81,0,5,5,0,4,7,0,30,0,5,1,27:03,1,1,2,8-69,3.4,39,131,7.0,15-30,211,342,0-1,5-14,21,,,
400869363,2016,4,regular,Temple,American Athletic,home,48,4,10,0,3,2,52,0,3,12,1,1,5,0,56,1,0,7,30:00,0,0,0,5-31,6.2,34,210,9.3,17-32,297,507,1-1,5-12,26,,,
400869363,2016,4,regular,Charlotte,Conference USA,away,20,2,7,0,1,1,141,0,8,2,0,2,3,0,39,0,0,6,30:00,0,1,1,5-40,5.5,42,231,4.7,17-42,198,429,0-1,8-18,25,,,
400869008,2016,4,regular,Texas A&M,SEC,home,45,4,-14,0,2,2,84,0,4,9,3,3,10,0,47,1,3,5,20:15,0,2,2,7-55,9.9,37,366,10.2,12-22,225,591,0-0,8-12,22,,,
400869008,2016,4,regular,Arkansas,SEC,away,24,1,-1,0,1,2,15,0,1,6,2,3,5,0,29,1,1,4,39:45,0,3,3,7-62,3.0,40,120,8.8,28-42,371,491,1-3,9-16,27,,,
400869290,2016,4,regular,Georgia Southern,Sun Belt,away,31,0,,,,3,154,0,7,7,0,3,2,0,37,0,0,2,31:14,2,2,4,5-39,4.0,50,202,10.5,9-16,168,370,1-1,7-12,20,,,
400869290,2016,4,regular,Western Michigan,Mid-American,home,49,1,21,0,1,4,130,1,3,7,2,0,5,2,46,1,2,2,28:46,0,0,0,7-68,3.7,37,137,10.0,18-27,270,407,2-2,6-13,21,70,1,2
400869201,2016,4,regular,Wyoming,Mountain West,away,24,1,2,0,1,0,31,0,3,6,0,4,6,2,32,2,6,3,28:04,1,2,3,3-35,2.1,38,79,8.1,19-29,234,313,1-1,3-13,19,119,2,4
400869201,2016,4,regular,Eastern Michigan,Mid-American,home,27,2,,,,1,73,0,4,9,2,0,7,0,22,3,4,3,31:56,4,0,4,5-55,5.1,47,239,7.7,17-34,261,500,0-1,6-16,24,-2,0,1
400869288,2016,4,regular,Virginia,ACC,home,49,2,27,0,4,5,88,0,4,5,0,,4,0,36,3,0,9,25:01,1,0,1,4-45,5.7,26,148,9.8,27-43,421,569,0-0,5-11,25,5,0,1
400869288,2016,4,regular,Central Michigan,Mid-American,away,35,2,,,,2,122,0,5,5,0,,0,1,34,0,0,3,34:59,1,0,1,4-50,2.7,34,93,8.9,25-45,402,495,1-1,9-19,22,47,1,1
400869292,2016,4,regular,Western Illinois,MVFC,away,28,3,14,0,2,1,35,0,2,4,0,,6,0,58,1,0,5,33:34,0,0,0,8-98,3.6,36,131,8.5,21-37,315,446,1-1,3-13,20,8,0,1
400869292,2016,4,regular,Northern Illinois,Mid-American,home,23,1,16,0,2,2,42,0,2,5,0,,4,0,42,1,0,4,26:26,1,0,1,10-87,7.5,40,301,6.8,25-37,251,552,1-4,3-14,25,,,
400869815,2016,4,regular,Arkansas State,Sun Belt,home,23,0,15,0,5,3,99,0,4,5,0,5,6,0,25,1,2,5,25:08,2,2,4,8-63,1.3,34,45,11.2,21-38,424,469,1-1,4-13,20,,,
400869815,2016,4,regular,Central Arkansas,Southland,away,28,1,77,0,2,1,77,0,5,10,2,1,10,1,33,2,0,4,34:52,0,0,0,5-31,2.4,46,112,7.3,18-37,270,382,1-1,9-21,23,32,0,2
400869366,2016,4,regular,Louisville,ACC,away,59,3,13,0,3,5,71,0,3,11,1,2,6,0,27,2,3,5,30:54,1,2,3,12-143,6.7,41,273,9.5,24-44,417,690,2-2,7-14,32,0,0,1
400869366,2016,4,regular,Marshall,Conference USA,home,28,1,,,,2,189,0,10,4,2,1,3,0,33,1,9,5,29:06,1,1,2,9-95,3.4,43,148,2.8,9-21,59,207,1-1,2-15,16,6,0,1
400868913,2016,4,regular,Army,FBS Independents,away,20,2,18,0,1,0,83,0,4,8,0,2,8,0,40,0,0,2,36:24,1,1,2,8-83,5.9,67,396,4.8,4-10,48,444,4-6,6-17,21,0,0,1
400868913,2016,4,regular,Buffalo,Mid-American,home,23,2,,,,1,91,0,5,5,1,1,4,0,49,1,0,0,23:36,1,0,1,5-35,2.6,33,87,5.7,20-31,178,265,2-3,7-15,13,0,0,1
400869287,2016,4,regular,Memphis,American Athletic,home,77,4,4,0,2,6,44,0,2,11,0,,4,1,40,0,1,2,31:47,0,0,0,9-85,5.3,45,240,12.3,23-32,395,635,1-1,7-14,25,54,1,4
400869287,2016,4,regular,Bowling Green,Mid-American,away,3,0,,,,0,18,0,2,3,0,,5,0,51,1,1,2,28:13,4,0,4,4-59,3.3,28,91,4.2,24-48,203,294,1-5,2-16,14,,,
400869006,2016,4,regular,Delaware State,MEAC,away,0,0,,,,0,137,0,7,,0,2,1,0,48,0,0,1,25:01,2,2,4,6-45,1.7,26,44,3.4,12-28,96,140,0-0,1-13,8,,,
400869006,2016,4,regular,Missouri,SEC,home,79,5,69,0,3,6,10,0,1,13,2,3,6,0,36,3,6,5,24:59,0,0,0,6-60,6.9,39,268,11.0,29-39,430,698,0-0,6-8,33,37,0,2
400869659,2016,4,regular,Wisconsin,Big Ten,away,30,2,,,,1,37,0,2,6,1,1,7,0,35,4,7,4,32:48,1,1,2,7-67,3.0,41,122,7.5,16-26,195,317,2-2,7-16,15,8,0,3
400869659,2016,4,regular,Michigan State,Big Ten,home,6,0,13,0,1,0,70,0,4,6,1,1,7,0,29,2,3,4,27:12,3,1,4,5-35,2.8,27,75,5.8,20-43,250,325,0-2,4-13,21,4,0,1
400869634,2016,4,regular,Iowa,Big Ten,away,14,1,2,0,2,1,45,0,1,2,1,0,8,0,46,4,1,3,29:19,0,0,0,7-57,5.1,38,193,7.0,12-23,162,355,0-1,3-11,19,,,
400869634,2016,4,regular,Rutgers,Big Ten,home,7,0,0,0,1,1,,,,1,0,1,3,0,30,2,5,4,30:41,0,1,1,4-50,3.6,53,193,7.9,13-24,190,383,1-3,6-16,21,,,
400869658,2016,4,regular,Penn State,Big Ten,away,10,0,,,,1,67,0,3,4,0,1,5,0,45,0,4,4,24:11,1,1,2,2-13,2.5,28,70,4.5,16-27,121,191,2-3,2-12,12,,,
400869658,2016,4,regular,Michigan,Big Ten,home,49,6,54,0,2,1,27,0,3,7,1,0,13,0,31,6,4,3,35:49,0,0,0,7-80,6.7,49,326,5.4,21-35,189,515,2-4,11-16,25,22,0,1
400869452,2016,4,regular,Wake Forest,ACC,away,33,2,2,0,2,1,,,,9,0,,5,1,55,2,0,5,33:53,0,0,0,5-40,3.6,50,180,5.9,16-29,172,352,1-1,8-20,21,100,1,5
400869452,2016,4,regular,Indiana,Big Ten,home,28,1,37,0,3,3,98,0,4,4,0,,3,0,50,2,1,5,26:07,5,0,5,9-84,3.6,32,115,10.6,28-47,496,611,0-2,5-14,25,,,
400869447,2016,4,regular,Boston College,ACC,home,42,4,57,0,2,2,44,0,1,6,0,,11,0,25,5,0,2,37:12,0,0,0,7-85,5.4,56,300,9.5,12-20,190,490,2-3,7-15,23,,,
400869447,2016,4,regular,Wagner,NEC,away,10,1,,,,0,88,0,6,4,0,1,8,0,44,0,2,1,22:48,0,0,0,1-5,2.0,22,45,2.5,13-25,62,107,0-0,2-13,7,,,
400869200,2016,4,regular,Colorado State,Mountain West,away,24,2,33,0,3,1,53,0,3,6,0,2,6,0,36,1,0,1,28:57,1,1,2,3-25,3.3,48,158,6.8,16-31,211,369,2-3,5-15,24,0,0,1
400869200,2016,4,regular,Minnesota,Big Ten,home,31,4,3,0,2,0,35,0,2,7,1,0,14,0,58,3,0,2,31:03,1,0,1,9-68,5.4,45,243,8.7,16-20,174,417,1-1,7-13,21,0,0,1
400869660,2016,4,regular,Northwestern,Big Ten,home,13,1,5,0,1,1,84,0,3,1,2,0,6,0,42,0,2,2,24:37,2,0,2,4-36,4.3,32,137,6.6,25-38,251,388,0-2,5-14,23,,,
400869660,2016,4,regular,Nebraska,Big Ten,away,24,2,,,,1,21,0,1,6,0,2,9,0,44,4,2,6,35:23,0,2,2,4-60,6.6,47,310,8.5,18-29,246,556,1-1,7-14,26,0,0,2
400869203,2016,4,regular,Nevada,Mountain West,away,14,0,,,,2,53,0,4,2,3,0,4,0,55,1,0,1,28:09,0,0,0,1-10,2.1,33,68,5.6,23-33,185,253,0-0,9-15,18,35,0,1
400869203,2016,4,regular,Purdue,Big Ten,home,24,1,51,0,3,2,65,0,2,6,0,3,11,0,52,5,0,3,31:51,1,3,4,4-50,3.8,44,166,9.7,21-31,300,466,2-3,11-15,25,,,
400868949,2016,4,regular,Duke,ACC,away,38,1,22,0,2,3,184,1,5,8,2,0,5,1,47,3,4,5,30:35,1,0,1,1-5,5.0,42,208,9.1,24-32,290,498,0-2,6-14,24,0,0,1
400868949,2016,4,regular,Notre Dame,FBS Independents,home,35,3,12,0,1,2,118,0,6,5,0,4,3,0,49,1,0,3,29:25,1,2,3,2-20,4.1,37,153,10.3,22-37,381,534,0-1,5-12,24,0,0,1
400869450,2016,4,regular,Syracuse,ACC,away,31,1,17,0,1,2,63,0,3,7,0,,8,1,50,3,5,4,21:31,0,0,0,4-25,2.4,26,62,10.2,26-40,407,469,0-0,8-15,19,22,1,1
400869450,2016,4,regular,UConn,American Athletic,home,24,2,13,0,1,1,37,0,2,6,0,,3,0,31,1,3,4,38:29,1,0,1,1-5,3.2,45,144,6.1,28-46,281,425,4-6,8-21,23,,,
400869526,2016,4,regular,Tulane,American Athletic,home,41,0,,,,4,10,0,1,15,2,1,11,0,65,6,1,3,28:50,1,0,1,6-40,2.7,48,130,7.0,13-26,181,311,0-1,0-16,14,49,0,2
400869526,2016,4,regular,Louisiana,Sun Belt,away,39,2,14,0,6,2,43,0,2,15,0,2,9,0,50,3,1,3,31:10,2,2,4,5-30,2.2,63,137,6.3,19-38,240,377,3-3,8-28,20,0,0,1
400869817,2016,4,regular,Nicholls,Southland,away,40,2,,,,1,166,0,5,8,0,3,3,1,52,0,0,3,27:44,0,2,2,5-46,3.7,43,161,3.6,10-19,69,230,0-0,3-13,12,33,1,4
400869817,2016,4,regular,South Alabama,Sun Belt,home,41,3,14,0,2,1,153,1,6,11,2,2,8,1,40,3,5,2,32:16,4,0,4,6-70,5.0,42,208,6.0,24-50,302,510,2-3,8-20,24,,,
400869525,2016,4,regular,Houston,American Athletic,away,64,5,16,0,3,3,130,1,2,10,0,,9,1,48,3,2,4,36:00,0,0,0,0-0,4.9,50,243,10.0,25-32,320,563,3-3,7-14,30,0,0,1
400869525,2016,4,regular,Texas State,Sun Belt,home,3,0,,,,0,106,0,6,3,0,4,7,0,68,1,1,2,24:00,1,0,1,8-87,1.4,23,33,3.3,20-33,109,142,0-0,2-15,8,,,
400869448,2016,4,regular,Florida State,ACC,away,55,6,59,0,4,1,128,0,4,13,0,1,4,0,32,2,0,1,40:19,0,1,1,4-50,7.6,63,478,8.9,11-19,169,647,0-0,6-12,30,0,0,2
400869448,2016,4,regular,South Florida,American Athletic,home,35,4,8,0,1,1,62,0,4,5,1,0,7,0,54,3,0,1,19:41,2,0,2,8-68,7.1,41,290,11.4,5-14,160,450,1-1,4-11,17,,,
400869451,2016,4,regular,Virginia Tech,ACC,home,54,3,95,1,3,3,61,0,3,10,1,0,16,1,28,6,6,4,30:03,0,0,0,4-28,3.7,45,167,12.8,15-23,295,462,0-2,5-14,18,,,
400869451,2016,4,regular,East Carolina,American Athletic,away,17,0,-4,0,2,2,61,0,3,5,0,1,6,0,24,0,0,0,29:57,0,1,1,5-43,2.3,35,81,10.6,17-34,362,443,0-3,3-14,16,,,
400869202,2016,4,regular,Fresno State,Mountain West,home,41,4,37,0,3,1,165,0,5,11,1,2,9,0,86,4,0,4,32:53,1,1,2,5-40,4.0,44,177,6.1,21-45,276,453,2-3,8-21,20,0,0,1
400869202,2016,4,regular,Tulsa,American Athletic,away,48,2,-1,0,1,4,98,0,6,12,1,2,9,0,59,2,0,9,27:07,1,1,2,8-71,5.1,68,344,8.3,24-34,281,607,2-2,7-19,34,0,0,1
400869446,2016,4,regular,Georgia Tech,ACC,home,7,1,16,0,1,0,11,0,1,1,0,1,5,0,50,1,0,1,28:24,1,0,1,2-15,2.5,38,95,2.1,4-14,29,124,0-1,2-12,11,0,0,1
400869446,2016,4,regular,Clemson,ACC,away,26,1,17,0,3,2,23,0,1,6,0,1,7,0,33,3,0,1,31:36,1,0,1,10-80,4.1,34,138,6.3,32-48,304,442,0-0,10-18,24,8,0,1
400869449,2016,4,regular,Pittsburgh,ACC,away,36,4,1,0,1,0,124,0,6,10,1,2,8,0,41,4,1,2,41:09,0,1,1,4-40,5.1,55,281,7.8,14-18,140,421,1-1,10-17,21,,,
400869449,2016,4,regular,North Carolina,ACC,home,37,0,15,0,2,5,51,0,3,7,1,1,3,0,44,0,0,1,18:51,0,1,1,5-41,0.8,22,18,9.8,35-46,453,471,4-4,4-12,22,,,
400869199,2016,4,regular,Air Force,Mountain West,away,27,2,,,,1,82,0,2,9,1,2,11,0,39,6,3,8,30:29,0,0,0,8-66,4.1,52,213,8.7,5-13,113,326,0-1,6-15,17,0,0,1
400869199,2016,4,regular,Utah State,Mountain West,home,20,1,22,0,2,1,33,0,2,8,0,2,4,0,18,2,5,1,29:31,1,1,2,7-46,1.3,32,42,7.8,30-48,372,414,1-4,10-20,22,,,
400869820,2016,5,regular,Louisiana,Sun Belt,away,31,2,0,0,2,1,36,0,2,11,0,4,9,0,32,5,1,4,29:48,2,0,2,8-69,4.2,49,205,6.3,20-36,227,432,0-0,9-21,21,9,0,2
400869820,2016,5,regular,New Mexico State,Sun Belt,home,37,2,,,,2,39,0,2,7,0,2,6,1,23,0,1,4,30:12,2,0,2,9-43,3.5,42,145,7.2,31-49,354,499,0-0,8-19,31,45,1,2
