,gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,sacks,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,tacklesForLoss,defensiveTDs,tackles,qbHurries,passesDeflected,startDate,completed,homeTeam,awayTeam,homePoints,awayPoints,opponent,pointsFor,pointsAgainst,pointDifferential,win,completions,passAttempts,completionPct,thirdDownConversions,thirdDownAttempts,thirdDownPct,fourthDownConversions,fourthDownAttempts,fourthDownPct,penalties,penaltyYards,possessionSeconds,gamesBefore,winsBefore,pointsForBefore,pointsForAvgBefore,pointsAgainstBefore,pointsAgainstAvgBefore,rushingYardsBefore,rushingYardsAvgBefore,rushingAttemptsBefore,rushingAttemptsAvgBefore,netPassingYardsBefore,netPassingYardsAvgBefore,passAttemptsBefore,passAttemptsAvgBefore,completionsBefore,completionsAvgBefore,totalYardsBefore,totalYardsAvgBefore,firstDownsBefore,firstDownsAvgBefore,rushingTDsBefore,rushingTDsAvgBefore,passingTDsBefore,passingTDsAvgBefore,thirdDownConversionsBefore,thirdDownConversionsAvgBefore,thirdDownAttemptsBefore,thirdDownAttemptsAvgBefore,fourthDownConversionsBefore,fourthDownConversionsAvgBefore,fourthDownAttemptsBefore,fourthDownAttemptsAvgBefore,penaltiesBefore,penaltiesAvgBefore,penaltyYardsBefore,penaltyYardsAvgBefore,possessionSecondsBefore,possessionSecondsAvgBefore,turnoversBefore,turnoversAvgBefore,fumblesLostBefore,fumblesLostAvgBefore,interceptionsBefore,interceptionsAvgBefore,sacksBefore,sacksAvgBefore,qbHurriesBefore,qbHurriesAvgBefore,passesDeflectedBefore,passesDeflectedAvgBefore,tacklesForLossBefore,tacklesForLossAvgBefore,defensiveTDsBefore,defensiveTDsAvgBefore,pointDifferentialBefore,pointDifferentialAvgBefore,completionPctBefore,thirdDownPctBefore,fourthDownPctBefore,yardsPerRushAttemptBefore,yardsPerPassAttemptBefore,winPctBefore,pointsForAvgLast3,pointsAgainstAvgLast3,pointDifferentialAvgLast3,rushingYardsAvgLast3,netPassingYardsAvgLast3,totalYardsAvgLast3,sacksAvgLast3,qbHurriesAvgLast3,passesDeflectedAvgLast3,tacklesForLossAvgLast3,turnoversAvgLast3,pointsForAvgLast5,pointsAgainstAvgLast5,pointDifferentialAvgLast5,rushingYardsAvgLast5,netPassingYardsAvgLast5,totalYardsAvgLast5,sacksAvgLast5,qbHurriesAvgLast5,passesDeflectedAvgLast5,tacklesForLossAvgLast5,turnoversAvgLast5,winPctLast3,winPctLast5,isHome,isAway,homeGamesBefore,homeWinsBefore,homeWinPctBefore,homePointsForBefore,homePointsForAvgBefore,homePointsAgainstBefore,homePointsAgainstAvgBefore,homeRushingYardsBefore,homeRushingYardsAvgBefore,homeRushingAttemptsBefore,homeRushingAttemptsAvgBefore,homeNetPassingYardsBefore,homeNetPassingYardsAvgBefore,homePassAttemptsBefore,homePassAttemptsAvgBefore,homeCompletionsBefore,homeCompletionsAvgBefore,homeTotalYardsBefore,homeTotalYardsAvgBefore,homeFirstDownsBefore,homeFirstDownsAvgBefore,homeRushingTDsBefore,homeRushingTDsAvgBefore,homePassingTDsBefore,homePassingTDsAvgBefore,homeThirdDownConversionsBefore,homeThirdDownConversionsAvgBefore,homeThirdDownAttemptsBefore,homeThirdDownAttemptsAvgBefore,homeFourthDownConversionsBefore,homeFourthDownConversionsAvgBefore,homeFourthDownAttemptsBefore,homeFourthDownAttemptsAvgBefore,homePenaltiesBefore,homePenaltiesAvgBefore,homePenaltyYardsBefore,homePenaltyYardsAvgBefore,homePossessionSecondsBefore,homePossessionSecondsAvgBefore,homeTurnoversBefore,homeTurnoversAvgBefore,homeFumblesLostBefore,homeFumblesLostAvgBefore,homeInterceptionsBefore,homeInterceptionsAvgBefore,homeSacksBefore,homeSacksAvgBefore,homeQbHurriesBefore,homeQbHurriesAvgBefore,homePassesDeflectedBefore,homePassesDeflectedAvgBefore,homeTacklesForLossBefore,homeTacklesForLossAvgBefore,homeDefensiveTDsBefore,homeDefensiveTDsAvgBefore,homePointDifferentialBefore,homePointDifferentialAvgBefore,homeCompletionPctBefore,homeThirdDownPctBefore,homeFourthDownPctBefore,homeYardsPerRushAttemptBefore,homeYardsPerPassAttemptBefore,awayGamesBefore,awayWinsBefore,awayWinPctBefore,awayPointsForBefore,awayPointsForAvgBefore,awayPointsAgainstBefore,awayPointsAgainstAvgBefore,awayRushingYardsBefore,awayRushingYardsAvgBefore,awayRushingAttemptsBefore,awayRushingAttemptsAvgBefore,awayNetPassingYardsBefore,awayNetPassingYardsAvgBefore,awayPassAttemptsBefore,awayPassAttemptsAvgBefore,awayCompletionsBefore,awayCompletionsAvgBefore,awayTotalYardsBefore,awayTotalYardsAvgBefore,awayFirstDownsBefore,awayFirstDownsAvgBefore,awayRushingTDsBefore,awayRushingTDsAvgBefore,awayPassingTDsBefore,awayPassingTDsAvgBefore,awayThirdDownConversionsBefore,awayThirdDownConversionsAvgBefore,awayThirdDownAttemptsBefore,awayThirdDownAttemptsAvgBefore,awayFourthDownConversionsBefore,awayFourthDownConversionsAvgBefore,awayFourthDownAttemptsBefore,awayFourthDownAttemptsAvgBefore,awayPenaltiesBefore,awayPenaltiesAvgBefore,awayPenaltyYardsBefore,awayPenaltyYardsAvgBefore,awayPossessionSecondsBefore,awayPossessionSecondsAvgBefore,awayTurnoversBefore,awayTurnoversAvgBefore,awayFumblesLostBefore,awayFumblesLostAvgBefore,awayInterceptionsBefore,awayInterceptionsAvgBefore,awaySacksBefore,awaySacksAvgBefore,awayQbHurriesBefore,awayQbHurriesAvgBefore,awayPassesDeflectedBefore,awayPassesDeflectedAvgBefore,awayTacklesForLossBefore,awayTacklesForLossAvgBefore,awayDefensiveTDsBefore,awayDefensiveTDsAvgBefore,awayPointDifferentialBefore,awayPointDifferentialAvgBefore,awayCompletionPctBefore,awayThirdDownPctBefore,awayFourthDownPctBefore,awayYardsPerRushAttemptBefore,awayYardsPerPassAttemptBefore
468,401121976,2019,13,regular,Georgia State,Sun Belt,home,28,2,10.0,0.0,1.0,2,,,,4.0,0.0,0.0,1.0,1,,2.0,32:33,1,0,1,3-30,3.7,48,176,7.7,21-27,208,384,1-2,6-14,24,6.0,0,42,2,2,2019-11-23 19:00:00+00:00,True,Georgia State,South Alabama,28,15,South Alabama,28,15,13,1,21,27,0.7777777777777778,6,14,0.42857142857142855,1,2,0.5,3,30,1953,10,6,351,35.1,380,38.0,2658,265.8,473,47.3,2031,203.1,304,30.4,186,18.6,4689,468.9,247,24.7,26,2.6,19,1.9,76,7.6,154,15.4,10,1.0,17,1.7,46,4.6,451,45.1,17997,1799.7,14,1.4,7,0.7,7,0.7,25.0,2.5,18,1.8,56,5.6,50.0,5.0,1,0.1,-29,-2.9,0.6118421052631579,0.4935064935064935,0.5882352941176471,5.619450317124736,6.680921052631579,0.6,36.666666666666664,44.666666666666664,-8.0,330.0,149.66666666666666,479.6666666666667,3.0,0.6666666666666666,6.666666666666667,4.666666666666667,1.6666666666666667,33.8,35.2,-1.4,297.4,160.6,458.0,2.0,0.4,5.6,3.6,1.4,0.3333333333333333,0.6,True,False,5,4,0.8,207,41.4,190,38.0,1267,253.4,217,43.4,1303,260.6,163,32.6,111,22.2,2570,514.0,134,26.8,15,3.0,12,2.4,33,6.6,66,13.2,4,0.8,6,1.2,23,4.6,241,48.2,8763,1752.6,5,1.0,2,0.4,3,0.6,18.0,3.6,6,1.2,34,6.8,24.0,4.8,1,0.2,17,3.4,0.6809815950920245,0.5,0.6666666666666666,5.838709677419355,7.993865030674846,5,2,0.4,144,28.8,190,38.0,1391,278.2,256,51.2,728,145.6,141,28.2,75,15.0,2119,423.8,113,22.6,11,2.2,7,1.4,43,8.6,88,17.6,6,1.2,11,2.2,23,4.6,210,42.0,9234,1846.8,9,1.8,5,1.0,4,0.8,7.0,1.4,12,2.4,22,4.4,26.0,5.2,0,0.0,-46,-9.2,0.5319148936170213,0.48863636363636365,0.5454545454545454,5.43359375,5.163120567375887
469,401121981,2019,14,regular,Georgia State,Sun Belt,away,10,1,0.0,0.0,1.0,0,,,,4.0,,,,0,,1.0,26:21,0,0,0,2-20,2.9,37,108,6.7,18-27,182,290,1-4,4-14,18,8.0,0,39,0,1,2019-11-30 23:00:00+00:00,True,Georgia Southern,Georgia State,38,10,Georgia Southern,10,38,-28,0,18,27,0.6666666666666666,4,14,0.2857142857142857,1,4,0.25,2,20,1581,11,7,379,34.45454545454545,395,35.90909090909091,2834,257.6363636363636,521,47.36363636363637,2239,203.54545454545453,331,30.09090909090909,207,18.818181818181817,5073,461.1818181818182,271,24.636363636363637,28,2.5454545454545454,21,1.9090909090909092,82,7.454545454545454,168,15.272727272727273,11,1.0,19,1.7272727272727273,49,4.454545454545454,481,43.72727272727273,19950,1813.6363636363637,15,1.3636363636363635,7,0.6363636363636364,8,0.7272727272727273,27.0,2.4545454545454546,20,1.8181818181818181,58,5.2727272727272725,56.0,5.090909090909091,1,0.09090909090909091,-16,-1.4545454545454546,0.6253776435045317,0.4880952380952381,0.5789473684210527,5.43953934740883,6.764350453172206,0.6363636363636364,28.666666666666668,38.666666666666664,-10.0,258.6666666666667,156.0,414.6666666666667,1.0,1.3333333333333333,4.0,4.333333333333333,1.6666666666666667,33.2,34.0,-0.8,262.6,177.8,440.4,2.2,0.8,5.2,4.0,1.4,0.3333333333333333,0.6,False,True,6,5,0.8333333333333334,235,39.166666666666664,205,34.166666666666664,1443,240.5,265,44.166666666666664,1511,251.83333333333334,190,31.666666666666668,132,22.0,2954,492.3333333333333,158,26.333333333333332,17,2.8333333333333335,14,2.3333333333333335,39,6.5,80,13.333333333333334,5,0.8333333333333334,8,1.3333333333333333,26,4.333333333333333,271,45.166666666666664,10716,1786.0,6,1.0,2,0.3333333333333333,4,0.6666666666666666,20.0,3.3333333333333335,8,1.3333333333333333,36,6.0,30.0,5.0,1,0.16666666666666666,30,5.0,0.6947368421052632,0.4875,0.625,5.445283018867925,7.9526315789473685,5,2,0.4,144,28.8,190,38.0,1391,278.2,256,51.2,728,145.6,141,28.2,75,15.0,2119,423.8,113,22.6,11,2.2,7,1.4,43,8.6,88,17.6,6,1.2,11,2.2,23,4.6,210,42.0,9234,1846.8,9,1.8,5,1.0,4,0.8,7.0,1.4,12,2.4,22,4.4,26.0,5.2,0,0.0,-46,-9.2,0.5319148936170213,0.48863636363636365,0.5454545454545454,5.43359375,5.163120567375887
470,401111653,2019,1,regular,Georgia Tech,ACC,away,14,1,0.0,0.0,1.0,1,40.0,0.0,3.0,2.0,39.0,0.0,2.0,2,6.0,0.0,26:47,2,2,4,2-10,3.5,45,157,7.6,7-18,137,294,0-2,5-16,13,6.0,0,104,0,4,2019-08-30 00:00:00+00:00,True,Clemson,Georgia Tech,52,14,Clemson,14,52,-38,0,7,18,0.3888888888888889,5,16,0.3125,0,2,0.0,2,10,1607,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,
471,401112441,2019,2,regular,Georgia Tech,ACC,home,14,2,23.0,0.0,5.0,0,34.0,0.0,3.0,2.0,,,,4,4.0,4.0,32:35,1,1,2,2-20,3.7,49,181,3.6,14-21,76,257,0-0,5-15,21,18.0,0,82,4,4,2019-09-07 18:00:00+00:00,True,Georgia Tech,South Florida,14,10,South Florida,14,10,4,1,14,21,0.6666666666666666,5,15,0.3333333333333333,0,0,,2,20,1955,1,0,14,14.0,52,52.0,157,157.0,45,45.0,137,137.0,18,18.0,7,7.0,294,294.0,13,13.0,1,1.0,1,1.0,5,5.0,16,16.0,0,0.0,2,2.0,2,2.0,10,10.0,1607,1607.0,4,4.0,2,2.0,2,2.0,0.0,0.0,0,0.0,4,4.0,6.0,6.0,0,0.0,-38,-38.0,0.3888888888888889,0.3125,0.0,3.488888888888889,7.611111111111111,0.0,14.0,52.0,-38.0,157.0,137.0,294.0,0.0,0.0,4.0,6.0,4.0,14.0,52.0,-38.0,157.0,137.0,294.0,0.0,0.0,4.0,6.0,4.0,0.0,0.0,True,False,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,,1,0,0.0,14,14.0,52,52.0,157,157.0,45,45.0,137,137.0,18,18.0,7,7.0,294,294.0,13,13.0,1,1.0,1,1.0,5,5.0,16,16.0,0,0.0,2,2.0,2,2.0,10,10.0,1607,1607.0,4,4.0,2,2.0,2,2.0,0.0,0.0,0,0.0,4,4.0,6.0,6.0,0,0.0,-38,-38.0,0.3888888888888889,0.3125,0.0,3.488888888888889,7.611111111111111
472,401112452,2019,3,regular,Georgia Tech,ACC,home,24,2,0.0,0.0,2.0,1,157.0,0.0,4.0,4.0,8.0,0.0,1.0,0,,2.0,18:10,0,0,0,8-80,5.5,33,183,9.1,7-13,118,301,0-1,3-9,14,8.0,0,96,0,1,2019-09-14 16:30:00+00:00,True,Georgia Tech,The Citadel,24,27,The Citadel,24,27,-3,0,7,13,0.5384615384615384,3,9,0.3333333333333333,0,1,0.0,8,80,1090,2,1,28,14.0,62,31.0,338,169.0,94,47.0,213,106.5,39,19.5,21,10.5,551,275.5,34,17.0,3,1.5,1,0.5,10,5.0,31,15.5,0,0.0,2,1.0,4,2.0,30,15.0,3562,1781.0,6,3.0,3,1.5,3,1.5,4.0,2.0,4,2.0,8,4.0,24.0,12.0,0,0.0,-34,-17.0,0.5384615384615384,0.3225806451612903,0.0,3.595744680851064,5.461538461538462,0.5,14.0,31.0,-17.0,169.0,106.5,275.5,2.0,2.0,4.0,12.0,3.0,14.0,31.0,-17.0,169.0,106.5,275.5,2.0,2.0,4.0,12.0,3.0,0.5,0.5,True,False,1,1,1.0,14,14.0,10,10.0,181,181.0,49,49.0,76,76.0,21,21.0,14,14.0,257,257.0,21,21.0,2,2.0,0,0.0,5,5.0,15,15.0,0,0.0,0,0.0,2,2.0,20,20.0,1955,1955.0,2,2.0,1,1.0,1,1.0,4.0,4.0,4,4.0,4,4.0,18.0,18.0,0,0.0,4,4.0,0.6666666666666666,0.3333333333333333,,3.693877551020408,3.619047619047619,1,0,0.0,14,14.0,52,52.0,157,157.0,45,45.0,137,137.0,18,18.0,7,7.0,294,294.0,13,13.0,1,1.0,1,1.0,5,5.0,16,16.0,0,0.0,2,2.0,2,2.0,10,10.0,1607,1607.0,4,4.0,2,2.0,2,2.0,0.0,0.0,0,0.0,4,4.0,6.0,6.0,0,0.0,-38,-38.0,0.3888888888888889,0.3125,0.0,3.488888888888889,7.611111111111111
473,401112469,2019,5,regular,Georgia Tech,ACC,away,2,0,,,,0,50.0,0.0,3.0,,0.0,0.0,1.0,0,4.0,1.0,27:01,1,2,3,4-38,3.7,35,131,5.0,14-35,174,305,2-4,2-14,18,6.0,0,84,3,6,2019-09-28 19:30:00+00:00,True,Temple,Georgia Tech,24,2,Temple,2,24,-22,0,14,35,0.4,2,14,0.14285714285714285,2,4,0.5,4,38,1621,3,1,52,17.333333333333332,89,29.666666666666668,521,173.66666666666666,127,42.333333333333336,331,110.33333333333333,52,17.333333333333332,28,9.333333333333334,852,284.0,48,16.0,5,1.6666666666666667,2,0.6666666666666666,13,4.333333333333333,40,13.333333333333334,0,0.0,3,1.0,12,4.0,110,36.666666666666664,4652,1550.6666666666667,6,2.0,3,1.0,3,1.0,6.0,2.0,4,1.3333333333333333,9,3.0,32.0,10.666666666666666,0,0.0,-37,-12.333333333333334,0.5384615384615384,0.325,0.0,4.102362204724409,6.365384615384615,0.3333333333333333,17.333333333333332,29.666666666666668,-12.333333333333334,173.66666666666666,110.33333333333333,284.0,2.0,1.3333333333333333,3.0,10.666666666666666,2.0,17.333333333333332,29.666666666666668,-12.333333333333334,173.66666666666666,110.33333333333333,284.0,2.0,1.3333333333333333,3.0,10.666666666666666,2.0,0.3333333333333333,0.3333333333333333,False,True,2,1,0.5,38,19.0,37,18.5,364,182.0,82,41.0,194,97.0,34,17.0,21,10.5,558,279.0,35,17.5,4,2.0,1,0.5,8,4.0,24,12.0,0,0.0,1,0.5,10,5.0,100,50.0,3045,1522.5,2,1.0,1,0.5,1,0.5,6.0,3.0,4,2.0,5,2.5,26.0,13.0,0,0.0,1,0.5,0.6176470588235294,0.3333333333333333,0.0,4.439024390243903,5.705882352941177,1,0,0.0,14,14.0,52,52.0,157,157.0,45,45.0,137,137.0,18,18.0,7,7.0,294,294.0,13,13.0,1,1.0,1,1.0,5,5.0,16,16.0,0,0.0,2,2.0,2,2.0,10,10.0,1607,1607.0,4,4.0,2,2.0,2,2.0,0.0,0.0,0,0.0,4,4.0,6.0,6.0,0,0.0,-38,-38.0,0.3888888888888889,0.3125,0.0,3.488888888888889,7.611111111111111
474,401112475,2019,6,regular,Georgia Tech,ACC,home,22,1,16.0,0.0,3.0,2,110.0,0.0,5.0,2.0,18.0,0.0,1.0,0,2.0,1.0,23:06,2,0,2,3-25,5.2,29,150,7.1,11-24,171,321,0-0,4-11,14,14.0,0,56,2,3,2019-10-05 20:00:00+00:00,True,Georgia Tech,North Carolina,22,38,North Carolina,22,38,-16,0,11,24,0.4583333333333333,4,11,0.36363636363636365,0,0,,3,25,1386,4,1,54,13.5,113,28.25,652,163.0,162,40.5,505,126.25,87,21.75,42,10.5,1157,289.25,66,16.5,5,1.25,2,0.5,15,3.75,54,13.5,2,0.5,7,1.75,16,4.0,148,37.0,6273,1568.25,9,2.25,5,1.25,4,1.0,7.0,1.75,7,1.75,15,3.75,38.0,9.5,0,0.0,-59,-14.75,0.4827586206896552,0.2777777777777778,0.2857142857142857,4.0246913580246915,5.804597701149425,0.25,13.333333333333334,20.333333333333332,-7.0,165.0,122.66666666666667,287.6666666666667,2.3333333333333335,2.3333333333333335,3.6666666666666665,10.666666666666666,1.6666666666666667,13.5,28.25,-14.75,163.0,126.25,289.25,1.75,1.75,3.75,9.5,2.25,0.3333333333333333,0.25,True,False,2,1,0.5,38,19.0,37,18.5,364,182.0,82,41.0,194,97.0,34,17.0,21,10.5,558,279.0,35,17.5,4,2.0,1,0.5,8,4.0,24,12.0,0,0.0,1,0.5,10,5.0,100,50.0,3045,1522.5,2,1.0,1,0.5,1,0.5,6.0,3.0,4,2.0,5,2.5,26.0,13.0,0,0.0,1,0.5,0.6176470588235294,0.3333333333333333,0.0,4.439024390243903,5.705882352941177,2,0,0.0,16,8.0,76,38.0,288,144.0,80,40.0,311,155.5,53,26.5,21,10.5,599,299.5,31,15.5,1,0.5,1,0.5,7,3.5,30,15.0,2,1.0,6,3.0,6,3.0,48,24.0,3228,1614.0,7,3.5,4,2.0,3,1.5,1.0,0.5,3,1.5,10,5.0,12.0,6.0,0,0.0,-60,-30.0,0.39622641509433965,0.23333333333333334,0.3333333333333333,3.6,5.867924528301887
475,401112480,2019,7,regular,Georgia Tech,ACC,away,23,2,9.0,0.0,1.0,1,37.0,0.0,3.0,5.0,,,,0,4.0,4.0,27:32,0,0,0,6-55,4.3,40,173,5.9,15-35,206,379,0-2,8-18,20,3.0,0,76,2,4,2019-10-12 16:30:00+00:00,True,Duke,Georgia Tech,41,23,Duke,23,41,-18,0,15,35,0.42857142857142855,8,18,0.4444444444444444,0,2,0.0,6,55,1652,5,1,76,15.2,151,30.2,802,160.4,191,38.2,676,135.2,111,22.2,53,10.6,1478,295.6,80,16.0,6,1.2,4,0.8,19,3.8,65,13.0,2,0.4,7,1.4,19,3.8,173,34.6,7659,1531.8,11,2.2,5,1.0,6,1.2,8.0,1.6,9,1.8,18,3.6,52.0,10.4,0,0.0,-75,-15.0,0.4774774774774775,0.2923076923076923,0.2857142857142857,4.198952879581152,6.09009009009009,0.2,16.0,29.666666666666668,-13.666666666666666,154.66666666666666,154.33333333333334,309.0,1.3333333333333333,1.6666666666666667,3.3333333333333335,9.333333333333334,1.6666666666666667,15.2,30.2,-15.0,160.4,135.2,295.6,1.6,1.8,3.6,10.4,2.2,0.0,0.2,False,True,3,1,0.3333333333333333,60,20.0,75,25.0,514,171.33333333333334,111,37.0,365,121.66666666666667,58,19.333333333333332,32,10.666666666666666,879,293.0,49,16.333333333333332,5,1.6666666666666667,3,1.0,12,4.0,35,11.666666666666666,0,0.0,1,0.3333333333333333,13,4.333333333333333,125,41.666666666666664,4431,1477.0,4,1.3333333333333333,1,0.3333333333333333,3,1.0,7.0,2.3333333333333335,6,2.0,8,2.6666666666666665,40.0,13.333333333333334,0,0.0,-15,-5.0,0.5517241379310345,0.34285714285714286,0.0,4.63063063063063,6.293103448275862,2,0,0.0,16,8.0,76,38.0,288,144.0,80,40.0,311,155.5,53,26.5,21,10.5,599,299.5,31,15.5,1,0.5,1,0.5,7,3.5,30,15.0,2,1.0,6,3.0,6,3.0,48,24.0,3228,1614.0,7,3.5,4,2.0,3,1.5,1.0,0.5,3,1.5,10,5.0,12.0,6.0,0,0.0,-60,-30.0,0.39622641509433965,0.23333333333333334,0.3333333333333333,3.6,5.867924528301887
476,401112488,2019,8,regular,Georgia Tech,ACC,away,28,1,,,,2,8.0,0.0,1.0,4.0,,,,2,2.0,3.0,32:24,0,1,1,9-82,4.6,45,207,7.3,10-19,138,345,2-2,6-14,18,6.0,0,78,8,6,2019-10-19 16:00:00+00:00,True,Miami,Georgia Tech,21,28,Miami,28,21,7,1,10,19,0.5263157894736842,6,14,0.42857142857142855,2,2,1.0,9,82,1944,6,1,99,16.5,192,32.0,975,162.5,231,38.5,882,147.0,146,24.333333333333332,68,11.333333333333334,1857,309.5,100,16.666666666666668,8,1.3333333333333333,5,0.8333333333333334,27,4.5,83,13.833333333333334,2,0.3333333333333333,9,1.5,25,4.166666666666667,228,38.0,9311,1551.8333333333333,11,1.8333333333333333,5,0.8333333333333334,6,1.0,12.0,2.0,11,1.8333333333333333,22,3.6666666666666665,55.0,9.166666666666666,0,0.0,-93,-15.5,0.4657534246575342,0.3253012048192771,0.2222222222222222,4.220779220779221,6.041095890410959,0.16666666666666666,15.666666666666666,34.333333333333336,-18.666666666666668,151.33333333333334,183.66666666666666,335.0,2.0,2.3333333333333335,4.333333333333333,7.666666666666667,1.6666666666666667,17.0,28.0,-11.0,163.6,149.0,312.6,2.4,2.2,3.6,9.8,1.4,0.0,0.2,False,True,3,1,0.3333333333333333,60,20.0,75,25.0,514,171.33333333333334,111,37.0,365,121.66666666666667,58,19.333333333333332,32,10.666666666666666,879,293.0,49,16.333333333333332,5,1.6666666666666667,3,1.0,12,4.0,35,11.666666666666666,0,0.0,1,0.3333333333333333,13,4.333333333333333,125,41.666666666666664,4431,1477.0,4,1.3333333333333333,1,0.3333333333333333,3,1.0,7.0,2.3333333333333335,6,2.0,8,2.6666666666666665,40.0,13.333333333333334,0,0.0,-15,-5.0,0.5517241379310345,0.34285714285714286,0.0,4.63063063063063,6.293103448275862,3,0,0.0,39,13.0,117,39.0,461,153.66666666666666,120,40.0,517,172.33333333333334,88,29.333333333333332,36,12.0,978,326.0,51,17.0,3,1.0,2,0.6666666666666666,15,5.0,48,16.0,2,0.6666666666666666,8,2.6666666666666665,12,4.0,103,34.333333333333336,4880,1626.6666666666667,7,2.3333333333333335,4,1.3333333333333333,3,1.0,5.0,1.6666666666666667,5,1.6666666666666667,14,4.666666666666667,15.0,5.0,0,0.0,-78,-26.0,0.4090909090909091,0.3125,0.25,3.841666666666667,5.875
477,401112498,2019,10,regular,Georgia Tech,ACC,home,10,0,17.0,0.0,2.0,1,54.0,0.0,3.0,4.0,0.0,0.0,2.0,1,,1.0,24:43,1,1,2,4-38,3.0,29,86,5.1,8-21,108,194,0-0,2-13,10,4.0,0,55,1,0,2019-11-02 20:00:00+00:00,True,Georgia Tech,Pittsburgh,10,20,Pittsburgh,10,20,-10,0,8,21,0.38095238095238093,2,13,0.15384615384615385,0,0,,4,38,1483,7,2,127,18.142857142857142,213,30.428571428571427,1182,168.85714285714286,276,39.42857142857143,1020,145.71428571428572,165,23.571428571428573,78,11.142857142857142,2202,314.57142857142856,118,16.857142857142858,9,1.2857142857142858,7,1.0,33,4.714285714285714,97,13.857142857142858,4,0.5714285714285714,11,1.5714285714285714,34,4.857142857142857,310,44.285714285714285,11255,1607.857142857143,12,1.7142857142857142,6,0.8571428571428571,6,0.8571428571428571,15.0,2.142857142857143,19,2.7142857142857144,28,4.0,61.0,8.714285714285714,0,0.0,-86,-12.285714285714286,0.4727272727272727,0.3402061855670103,0.36363636363636365,4.282608695652174,6.181818181818182,0.2857142857142857,24.333333333333332,33.333333333333336,-9.0,176.66666666666666,171.66666666666666,348.3333333333333,2.6666666666666665,4.0,4.333333333333333,7.666666666666667,1.0,19.8,30.2,-10.4,168.8,161.4,330.2,2.2,3.0,4.0,7.4,1.2,0.3333333333333333,0.2,True,False,3,1,0.3333333333333333,60,20.0,75,25.0,514,171.33333333333334,111,37.0,365,121.66666666666667,58,19.333333333333332,32,10.666666666666666,879,293.0,49,16.333333333333332,5,1.6666666666666667,3,1.0,12,4.0,35,11.666666666666666,0,0.0,1,0.3333333333333333,13,4.333333333333333,125,41.666666666666664,4431,1477.0,4,1.3333333333333333,1,0.3333333333333333,3,1.0,7.0,2.3333333333333335,6,2.0,8,2.6666666666666665,40.0,13.333333333333334,0,0.0,-15,-5.0,0.5517241379310345,0.34285714285714286,0.0,4.63063063063063,6.293103448275862,4,1,0.25,67,16.75,138,34.5,668,167.0,165,41.25,655,163.75,107,26.75,46,11.5,1323,330.75,69,17.25,4,1.0,4,1.0,21,5.25,62,15.5,4,1.0,10,2.5,21,5.25,185,46.25,6824,1706.0,8,2.0,5,1.25,3,0.75,8.0,2.0,13,3.25,20,5.0,21.0,5.25,0,0.0,-71,-17.75,0.42990654205607476,0.3387096774193548,0.4,4.048484848484849,6.121495327102804
